prompt,most_similar_concept,similarity_score,is_historical,detection_method,cluster,prompt_preview
"battle of waterloo, foggy, misty, napoleonic wars, epic, conflict, cannon, jacques louis - david, french, british, belgian, neoclassical, highly detailed, artstation, 4 k ",napoleonic,0.5627342462539673,True,embedding,0.0,"battle of waterloo, foggy, misty, napoleonic wars, epic, conflict, cannon, jacques louis - david, fr..."
"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, price tag hanging from the scooter, oil on canvas, epic pose, cinematic, poster, 8k",napoleon,0.5626683235168457,True,embedding,0.0,"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, price t..."
"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, price tag hanging from the scooter, oil on canvas, epic pose, cinematic, poster, 8k",napoleon,0.5626683235168457,True,embedding,0.0,"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, price t..."
"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, price tag hanging from the scooter, oil on canvas, epic pose, cinematic, poster, 8k",napoleon,0.5626683235168457,True,embedding,0.0,"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, price t..."
"drdisrespect posing as napoleon, wearing oakley sunglasses, full body, breath taking, portrait, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleon,0.5622742176055908,True,embedding,0.0,"drdisrespect posing as napoleon, wearing oakley sunglasses, full body, breath taking, portrait, high..."
"photo of realistic real life napoleon wearing big steampunk googles, photo by gustave baumann",napoleon,0.561535120010376,True,embedding,0.0,"photo of realistic real life napoleon wearing big steampunk googles, photo by gustave baumann"
"portrait of napoleon bonaparte, extremely detailed digital painting, in the style of fenghua zhong and ruan jia and jeremy lipking and peter mohrbacher, mystical colors, rim light, beautiful lighting, 8 k, stunning scene, raytracing, octane, trending on artstation",Bonaparte,0.5611543655395508,True,embedding,0.0,"portrait of napoleon bonaparte, extremely detailed digital painting, in the style of fenghua zhong a..."
"a portrait photograph of Emmanuel Macron as Emperor Napoleon, DSLR photography",napoleon,0.5609277486801147,True,embedding,0.0,"a portrait photograph of Emmanuel Macron as Emperor Napoleon, DSLR photography"
"portrait painting of napoleon, also napoleon bonaparte, and later known by his regnal name napoleon i, was a french military and political leader who rose to prominence during the french revolution and led several successful campaigns during the revolutionary wars.",napoleon,0.559775710105896,True,embedding,0.0,"portrait painting of napoleon, also napoleon bonaparte, and later known by his regnal name napoleon ..."
"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, peasant crowd cheering, cinematic, poster, 8k",napoleon,0.559066653251648,True,embedding,0.0,"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on..."
"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, peasant crowd cheering, cinematic, poster, 8k",napoleon,0.559066653251648,True,embedding,0.0,"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on..."
"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, peasant crowd cheering, cinematic, poster, 8k",napoleon,0.559066653251648,True,embedding,0.0,"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on..."
"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, peasant crowd cheering, cinematic, poster, 8k",napoleon,0.559066653251648,True,embedding,0.0,"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on..."
"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, peasant crowd cheering, cinematic, poster, 8k",napoleon,0.559066653251648,True,embedding,0.0,"Napoleon Bonaparte and his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on..."
napoleon as elve in lord of the rings,napoleon,0.5576505064964294,True,embedding,0.0,napoleon as elve in lord of the rings
"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, cinematic, poster, 8k",napoleon,0.5576186180114746,True,embedding,0.0,"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on ..."
"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, cinematic, poster, 8k",napoleon,0.5576186180114746,True,embedding,0.0,"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on ..."
"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, cinematic, poster, 8k",napoleon,0.5576186180114746,True,embedding,0.0,"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on ..."
"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, cinematic, poster, 8k",napoleon,0.5576186180114746,True,embedding,0.0,"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on ..."
"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, cinematic, poster, 8k",napoleon,0.5576186180114746,True,embedding,0.0,"Napoleon Bonaparte on his new electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on ..."
temeraire,napoleonic,0.556652307510376,True,embedding,0.0,temeraire
"napoleon bonaparte on a horse with santa claus eating candy and holding a smartphone while waiting on the bus at a bus stop, modern art, 8 k,",napoleon,0.5558629035949707,True,embedding,0.0,napoleon bonaparte on a horse with santa claus eating candy and holding a smartphone while waiting o...
"portrait of napoloen bonaparte and toussaint l'ouverture standing proudly shoulder to shoulder, painting by rose roosendaal, trending on artstation",Bonaparte,0.5541003942489624,True,embedding,0.0,"portrait of napoloen bonaparte and toussaint l'ouverture standing proudly shoulder to shoulder, pain..."
"drdisrespect posing as napoleon, wearing reflective sunglasses, full body, breath taking, portrait, artstation, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleon,0.5539348125457764,True,embedding,0.0,"drdisrespect posing as napoleon, wearing reflective sunglasses, full body, breath taking, portrait, ..."
"drdisrespect posing as napoleon, wearing reflective sunglasses, full body, breath taking, portrait, artstation, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleon,0.5539348125457764,True,embedding,0.0,"drdisrespect posing as napoleon, wearing reflective sunglasses, full body, breath taking, portrait, ..."
"general sam dressed as napoleon, intricate, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, boris vallejo",napoleon,0.553169310092926,True,embedding,0.0,"general sam dressed as napoleon, intricate, highly detailed, centered, digital painting, artstation,..."
"general sam dressed as napoleon, intricate, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, boris vallejo",napoleon,0.553169310092926,True,embedding,0.0,"general sam dressed as napoleon, intricate, highly detailed, centered, digital painting, artstation,..."
"cillian murphy dressed as napoleon - bonaparte, baroque painting, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, boris vallejo",napoleon,0.5528962016105652,True,embedding,0.0,"cillian murphy dressed as napoleon - bonaparte, baroque painting, intricate, elegant, highly detaile..."
a renaissance oil painting of garfield the cat as napoleon,napoleon,0.5518890619277954,True,embedding,0.0,a renaissance oil painting of garfield the cat as napoleon
a renaissance oil painting of garfield the cat as napoleon,napoleon,0.5518890619277954,True,embedding,0.0,a renaissance oil painting of garfield the cat as napoleon
"a giant squirrel carrying napoleon bonaparte, courbet",Bonaparte,0.5514981746673584,True,embedding,0.0,"a giant squirrel carrying napoleon bonaparte, courbet"
"napoleon kneeling before the pope, charcoal, delacroix",napoleon,0.5504115223884583,True,embedding,0.0,"napoleon kneeling before the pope, charcoal, delacroix"
"Napoleon Crossing the Alps on a Harley Davidson , Salvador Dali style , oil painting",napoleon,0.5503079295158386,True,embedding,0.0,"Napoleon Crossing the Alps on a Harley Davidson , Salvador Dali style , oil painting"
"Napoleon Crossing the Alps on a Harley Davidson , Salvador Dali style , oil painting",napoleon,0.5503079295158386,True,embedding,0.0,"Napoleon Crossing the Alps on a Harley Davidson , Salvador Dali style , oil painting"
"Napoleon Bonaparte riding to battle on his electric scooter by Jeremy Lipkin and Giuseppe Dangelico Pino, oil on canvas, epic pose, cinematic, poster, 8k",napoleon,0.5497997999191284,True,embedding,0.0,Napoleon Bonaparte riding to battle on his electric scooter by Jeremy Lipkin and Giuseppe Dangelico ...
"a 1920s photograph of Napoleon Bonaparte, portrait, 8k",Bonaparte,0.5490056276321411,True,embedding,0.0,"a 1920s photograph of Napoleon Bonaparte, portrait, 8k"
"a 1920s photograph of Napoleon Bonaparte, portrait, 8k",Bonaparte,0.5490056276321411,True,embedding,0.0,"a 1920s photograph of Napoleon Bonaparte, portrait, 8k"
"grandiose epic renaissance portrait of napoleon bonaparte, french emperor, detailed painting by boticelli, leonardo davinci, francois gerard and jacques louis david",Bonaparte,0.5486804246902466,True,embedding,0.0,"grandiose epic renaissance portrait of napoleon bonaparte, french emperor, detailed painting by boti..."
"grandiose epic renaissance portrait of napoleon bonaparte, french emperor, detailed painting by boticelli, leonardo davinci, francois gerard and jacques louis david",Bonaparte,0.5486804246902466,True,embedding,0.0,"grandiose epic renaissance portrait of napoleon bonaparte, french emperor, detailed painting by boti..."
"grandiose epic renaissance portrait of napoleon bonaparte, french emperor, detailed painting by boticelli, leonardo davinci, francois gerard and jacques louis david",Bonaparte,0.5486804246902466,True,embedding,0.0,"grandiose epic renaissance portrait of napoleon bonaparte, french emperor, detailed painting by boti..."
"Napoleon sitting in a gaming chair and playing a game on his computer, 8k, dslr,",napoleon,0.5478230714797974,True,embedding,0.0,"Napoleon sitting in a gaming chair and playing a game on his computer, 8k, dslr,"
a cubism painting of a cat dressed as French emperor Napoleon,napoleon,0.5472230911254883,True,embedding,0.0,a cubism painting of a cat dressed as French emperor Napoleon
"photograph of jack nicholson as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, cinematic composition, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.54557204246521,True,embedding,0.0,"photograph of jack nicholson as napoleon in stanley kubrick's movie of napoleon, seventies cinema, v..."
"photograph of jack nicholson as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, cinematic composition, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.54557204246521,True,embedding,0.0,"photograph of jack nicholson as napoleon in stanley kubrick's movie of napoleon, seventies cinema, v..."
napoleon baseball card,napoleon,0.5453238487243652,True,embedding,0.0,napoleon baseball card
"battle of austerlitz, foggy, misty, napoleonic wars, epic, conflict, cannon, jacques louis - david, french, russian, machine gun, neoclassical, highly detailed, artstation, 4 k",napoleonic,0.5451905131340027,True,embedding,0.0,"battle of austerlitz, foggy, misty, napoleonic wars, epic, conflict, cannon, jacques louis - david, ..."
a 1 8 th century painting of napoleon riding a horse with sunset in venice,napoleon,0.5447539687156677,True,embedding,0.0,a 1 8 th century painting of napoleon riding a horse with sunset in venice
"Portrait of a Napoleonic admiral, middle-aged male, detailed face, fantasy, highly detailed, cinematic lighting, digital art painting by greg rutkowski",napoleonic,0.544674277305603,True,embedding,0.0,"Portrait of a Napoleonic admiral, middle-aged male, detailed face, fantasy, highly detailed, cinemat..."
"snoop dog dressed as napoleon, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, boris vallejo",napoleon,0.5446633100509644,True,embedding,0.0,"snoop dog dressed as napoleon, intricate, elegant, highly detailed, centered, digital painting, arts..."
"snoop dog dressed as napoleon, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, boris vallejo",napoleon,0.5446633100509644,True,embedding,0.0,"snoop dog dressed as napoleon, intricate, elegant, highly detailed, centered, digital painting, arts..."
"photo, napoleon bonaparte sitting twine, legs widely spread, yoga class",napoleon,0.5442087054252625,True,embedding,0.0,"photo, napoleon bonaparte sitting twine, legs widely spread, yoga class"
"Portrait of a Napoleonic admiral, male, detailed face, fantasy, highly detailed, cinematic lighting, digital art painting by greg rutkowski",napoleonic,0.5432616472244263,True,embedding,0.0,"Portrait of a Napoleonic admiral, male, detailed face, fantasy, highly detailed, cinematic lighting,..."
"Mugshot Portrait of Napoleon Dynamite, taken in the 1970s, photo taken on a 1970s polaroid camera, grainy, real life, hyperrealistic, ultra realistic, realistic, highly detailed, epic, HD quality, 8k resolution, body and headshot, film still, front facing, front view, headshot and bodyshot, detailed face, very detailed face",napoleon,0.5430117845535278,True,embedding,0.0,"Mugshot Portrait of Napoleon Dynamite, taken in the 1970s, photo taken on a 1970s polaroid camera, g..."
"Mugshot Portrait of Napoleon Dynamite, taken in the 1970s, photo taken on a 1970s polaroid camera, grainy, real life, hyperrealistic, ultra realistic, realistic, highly detailed, epic, HD quality, 8k resolution, body and headshot, film still, front facing, front view, headshot and bodyshot, detailed face, very detailed face",napoleon,0.5430117845535278,True,embedding,0.0,"Mugshot Portrait of Napoleon Dynamite, taken in the 1970s, photo taken on a 1970s polaroid camera, g..."
"Portrait of BeasttrollMC as Napoleon Bonaparte, asian race, blue hair",napoleon,0.5425437092781067,True,embedding,0.0,"Portrait of BeasttrollMC as Napoleon Bonaparte, asian race, blue hair"
"photo, napoleon bonaparte sits on twine with his legs widely spread",Bonaparte,0.5422379970550537,True,embedding,0.0,"photo, napoleon bonaparte sits on twine with his legs widely spread"
"photograph of jack nicholson as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.5415269136428833,True,embedding,0.0,"photograph of jack nicholson as napoleon in stanley kubrick's movie of napoleon, seventies cinema, v..."
"photograph of jack nicholson as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.5415269136428833,True,embedding,0.0,"photograph of jack nicholson as napoleon in stanley kubrick's movie of napoleon, seventies cinema, v..."
kevin o'leary painting as napoleon by jacques louis david,napoleon,0.5407027006149292,True,embedding,0.0,kevin o'leary painting as napoleon by jacques louis david
kevin o'leary painting as napoleon by jacques louis david,napoleon,0.5407027006149292,True,embedding,0.0,kevin o'leary painting as napoleon by jacques louis david
An exquisite oil painting of a chimpanzee dressed like Napoleon,napoleon,0.5406660437583923,True,embedding,0.0,An exquisite oil painting of a chimpanzee dressed like Napoleon
"Napoleon may have been a military genius, but he was also a fashion icon. Here he is seen sporting the latest Easter Bunny style. Unfortunately, his sense of fashion didn't always extend to his choice of footwear, as evidenced by the slapstick incident in this photo.",napoleon,0.5403886437416077,True,embedding,0.0,"Napoleon may have been a military genius, but he was also a fashion icon. Here he is seen sporting t..."
"napoleon, a smartphone in his eight hand, making a selfie, ultra realistic, 8 k, trending on artstation.",napoleon,0.5401766300201416,True,embedding,0.0,"napoleon, a smartphone in his eight hand, making a selfie, ultra realistic, 8 k, trending on artstat..."
An exquisite oil painting of a orangutan dressed like Napoleon,napoleon,0.5394350290298462,True,embedding,0.0,An exquisite oil painting of a orangutan dressed like Napoleon
hitler joker,napoleon,0.5390496253967285,True,embedding,0.0,hitler joker
"Portrait of Napoleon Bonaparte as Hecarim from League of Legends, evil, anger, mystery, fear, highly detailed, ominous vibe, smoke, octane render, cgsociety, artstation, trending on ArtStation, by Marie Magny",napoleon,0.5389072895050049,True,embedding,0.0,"Portrait of Napoleon Bonaparte as Hecarim from League of Legends, evil, anger, mystery, fear, highly..."
oil painting of Goku posing as napoleon,napoleon,0.5385469198226929,True,embedding,0.0,oil painting of Goku posing as napoleon
oil painting of Goku posing as napoleon,napoleon,0.5385469198226929,True,embedding,0.0,oil painting of Goku posing as napoleon
"Political poster representing a portrait en plein pied of Emperor Napoleon, by Shepard Fairey",napoleon,0.5381811261177063,True,embedding,0.0,"Political poster representing a portrait en plein pied of Emperor Napoleon, by Shepard Fairey"
"Political poster representing a portrait en plein pied of Emperor Napoleon, by Shepard Fairey",napoleon,0.5381811261177063,True,embedding,0.0,"Political poster representing a portrait en plein pied of Emperor Napoleon, by Shepard Fairey"
"Political poster representing a portrait en plein pied of Emperor Napoleon, by Shepard Fairey",napoleon,0.5381811261177063,True,embedding,0.0,"Political poster representing a portrait en plein pied of Emperor Napoleon, by Shepard Fairey"
"Political poster representing a portrait en plein pied of Emperor Napoleon, by Shepard Fairey",napoleon,0.5381811261177063,True,embedding,0.0,"Political poster representing a portrait en plein pied of Emperor Napoleon, by Shepard Fairey"
napoleon on his horse while holding his gun and shooting by greg rutkowski,napoleon,0.5375544428825378,True,embedding,0.0,napoleon on his horse while holding his gun and shooting by greg rutkowski
"battle of austerlitz, foggy, misty, napoleonic wars, epic, conflict, cannon, sabres, jacques louis - david, french, russian, neoclassical, highly detailed, artstation, 4 k",napoleonic,0.5371991395950317,True,embedding,0.0,"battle of austerlitz, foggy, misty, napoleonic wars, epic, conflict, cannon, sabres, jacques louis -..."
"battle of austerlitz, foggy, misty, napoleonic wars, epic, conflict, cannon, sabres, jacques louis - david, french, russian, neoclassical, highly detailed, artstation, 4 k",napoleonic,0.5371991395950317,True,embedding,0.0,"battle of austerlitz, foggy, misty, napoleonic wars, epic, conflict, cannon, sabres, jacques louis -..."
"closeup portrait of emmanuel macron dressed as napoleon crying thumbs up, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5369235277175903,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon crying thumbs up, natural light, sharp, deta..."
"closeup portrait of emmanuel macron dressed as napoleon crying thumbs up, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5369235277175903,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon crying thumbs up, natural light, sharp, deta..."
"closeup portrait of emmanuel macron dressed as napoleon crying thumbs up, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5369235277175903,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon crying thumbs up, natural light, sharp, deta..."
"stills from Robert Eggers' new film about Napoleon, cinematography by Andrei Tarkovsky, renaissance art style, surreal aura, dreamlike atmosphere, cinematic photography, 35mm, 4:3, highly detailed",napoleon,0.535799503326416,True,embedding,0.0,"stills from Robert Eggers' new film about Napoleon, cinematography by Andrei Tarkovsky, renaissance ..."
"Fierce Napoleon, closeup, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by Artgerm and Greg Rutkowski and Alphonse Mucha",napoleon,0.5351982116699219,True,embedding,0.0,"Fierce Napoleon, closeup, intricate, elegant, highly detailed, digital painting, artstation, concept..."
"Fierce Napoleon, closeup, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by Artgerm and Greg Rutkowski and Alphonse Mucha",napoleon,0.5351982116699219,True,embedding,0.0,"Fierce Napoleon, closeup, intricate, elegant, highly detailed, digital painting, artstation, concept..."
"drdisrespect as napoleon, breath taking, dignified, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleon,0.5339301228523254,True,embedding,0.0,"drdisrespect as napoleon, breath taking, dignified, highly detailed painting by gaston bussiere, j. ..."
"drdisrespect as napoleon, breath taking, dignified, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleon,0.5339301228523254,True,embedding,0.0,"drdisrespect as napoleon, breath taking, dignified, highly detailed painting by gaston bussiere, j. ..."
"drdisrespect as napoleon, breath taking, dignified, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleon,0.5339301228523254,True,embedding,0.0,"drdisrespect as napoleon, breath taking, dignified, highly detailed painting by gaston bussiere, j. ..."
"George Napoleon riding a motorcycle, oil painting",napoleon,0.5338031053543091,True,embedding,0.0,"George Napoleon riding a motorcycle, oil painting"
"Viktor Orbán dressed as Napoleon, Neoclassicist painting, highly detailed",napoleon,0.5337446928024292,True,embedding,0.0,"Viktor Orbán dressed as Napoleon, Neoclassicist painting, highly detailed"
"portrait of a napoleonic admiral, male, detailed face, fantasy, highly detailed, cinematic lighting, digital painting by craig mullins",napoleonic,0.5331064462661743,True,embedding,0.0,"portrait of a napoleonic admiral, male, detailed face, fantasy, highly detailed, cinematic lighting,..."
"portrait of katniss everdeen dressed as napoleon in parliament, natural light, sharp, detailed face, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5329264402389526,True,embedding,0.0,"portrait of katniss everdeen dressed as napoleon in parliament, natural light, sharp, detailed face,..."
oil painting of napoleon posing as goku,napoleon,0.5320866107940674,True,embedding,0.0,oil painting of napoleon posing as goku
oil painting of napoleon posing as goku,napoleon,0.5320866107940674,True,embedding,0.0,oil painting of napoleon posing as goku
"starfleet uniform, portrait of napoleon bonaparte in starfleet uniform",Bonaparte,0.5312595367431641,True,embedding,0.0,"starfleet uniform, portrait of napoleon bonaparte in starfleet uniform"
"starfleet uniform, portrait of napoleon bonaparte in starfleet uniform",Bonaparte,0.5312595367431641,True,embedding,0.0,"starfleet uniform, portrait of napoleon bonaparte in starfleet uniform"
"ultra realistic dinosaur eating Cheetos, Napoleon Bonaparte",Bonaparte,0.530651330947876,True,embedding,0.0,"ultra realistic dinosaur eating Cheetos, Napoleon Bonaparte"
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.5306038856506348,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.5306038856506348,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.5306038856506348,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.5306038856506348,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.5306038856506348,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, vibrant color",napoleon,0.5306038856506348,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"drdisrespect conquering waterloo as napoleon, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleon,0.5299193859100342,True,embedding,0.0,"drdisrespect conquering waterloo as napoleon, highly detailed painting by gaston bussiere, j. c. ley..."
"clothed, christina hendricks dressed as napoleon - bonaparte, baroque painting, intricate, elegant, highly detailed, centered, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm, tomasz alen kopera, peter mohrbacher, donato giancola, joseph christian leyendecker, wlop, boris vallejo",napoleon,0.5298837423324585,True,embedding,0.0,"clothed, christina hendricks dressed as napoleon - bonaparte, baroque painting, intricate, elegant, ..."
"tiny napoleon holding a giant and too heavy sword, by fernando botero, painting, fine art, high contrast, divine, strong, rembrandt lighting, ray tracing global illumination, ray tracing reflections, insanely detailed and intricate, hypermaximalist, elegant, ornate, hyper realistic, super detailed",napoleon,0.5291281938552856,True,embedding,0.0,"tiny napoleon holding a giant and too heavy sword, by fernando botero, painting, fine art, high cont..."
napoleon's horse as a squirrel,napoleon,0.5276787281036377,True,embedding,0.0,napoleon's horse as a squirrel
napoleon's horse as a squirrel,napoleon,0.5276787281036377,True,embedding,0.0,napoleon's horse as a squirrel
a renaissance painting of napoleon's army and the roman army fighting.,napoleon,0.5276443362236023,True,embedding,0.0,a renaissance painting of napoleon's army and the roman army fighting.
"closeup portrait of emmanuel macron dressed as napoleon, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5276165008544922,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon, natural light, sharp, detailed face, magazi..."
"Portrait of an old Napoleonic admiral, male, detailed face, fantasy, highly detailed, cinematic lighting, digital art painting by greg rutkowski",napoleonic,0.5274966955184937,True,embedding,0.0,"Portrait of an old Napoleonic admiral, male, detailed face, fantasy, highly detailed, cinematic ligh..."
"napoleons consort by sir lawrence alma - tadema, john william godward, arnold bocklin, herbert james draper",Bonaparte,0.5262088775634766,True,embedding,0.0,"napoleons consort by sir lawrence alma - tadema, john william godward, arnold bocklin, herbert james..."
"closeup portrait of emmanuel macron dressed as napoleon in a paris street, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5253207087516785,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon in a paris street, natural light, sharp, det..."
"ultra realistic painting of a napoleonic soldier sitting on a piano inside of a forest, thick brush strokes, visible paint layers, taken from the back of the soldier.",napoleonic,0.5252915620803833,True,embedding,0.0,"ultra realistic painting of a napoleonic soldier sitting on a piano inside of a forest, thick brush ..."
"napoleon riding a squirrel on the beach with crepe myrtles in the background, oil painting",napoleon,0.5251661539077759,True,embedding,0.0,"napoleon riding a squirrel on the beach with crepe myrtles in the background, oil painting"
"car Ash Thorp khyzyl saleem car on the coronation of napoleon painting: medium size : in oil liquid, organic architecture small size forms structure : 7, u, x, y, o medium size forms: Kazimir Malevich forms : brutalist medium size forms: keyshot, unreal engine 5, high reflections oil, liquid high glossy, high specularity, ultra detailed, 4k, 8k, 16k",napoleon,0.5234557390213013,True,embedding,0.0,"car Ash Thorp khyzyl saleem car on the coronation of napoleon painting: medium size : in oil liquid,..."
